account_id,original_customer_id,new_customer_id,resolution_status,opening_date,source_year,source_month,source_period,source_file
ACC0105579,IND25008883,IND2503008883,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105580,IND25005306,IND2503005306,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105581,IND25018313,IND2503018313,resolved,2025-03-11,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105582,IND25018313,IND2503018313,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105583,IND25004333,IND2503004333,resolved,2025-03-20,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105584,IND25016182,IND2503016182,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105585,IND25010576,IND2503010576,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105586,IND25011405,IND2503011405,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105587,IND25011405,IND2503011405,resolved,2025-03-14,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105588,IND25013926,IND2503013926,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105589,IND25005372,IND2503005372,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105590,IND25018575,IND2503018575,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105591,IND25009115,IND2503009115,resolved,2025-03-20,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105592,IND25006093,IND2503006093,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105593,IND25006093,IND2503006093,resolved,2025-03-13,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105595,IND25014339,IND2503014339,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105596,IND25012034,IND2503012034,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105597,IND25017093,IND2503017093,resolved,2025-03-17,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105598,IND25010785,IND2503010785,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105599,IND25002436,IND2503002436,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105601,IND25011239,IND2503011239,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105602,IND25017162,IND2503017162,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105603,IND25017814,IND2503017814,resolved,2025-03-13,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105605,IND25003149,IND2503003149,resolved,2025-03-12,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105607,IND25011657,IND2503011657,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105608,IND25014039,IND2503014039,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105609,IND25014934,IND2503014934,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105610,IND25010881,IND2503010881,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105611,IND25011243,IND2503011243,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105612,IND25003876,IND2503003876,resolved,2025-03-18,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105613,IND25006020,IND2503006020,resolved,2025-03-10,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105614,IND25010769,IND2503010769,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105615,IND25012989,IND2503012989,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105616,IND25005661,IND2503005661,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105617,IND25007473,IND2503007473,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105618,IND25018219,IND2503018219,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105619,IND25002382,IND2503002382,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105620,IND25013877,IND2503013877,resolved,2025-03-18,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105621,IND25018085,IND2503018085,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105622,IND25007281,IND2503007281,resolved,2025-03-11,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105623,IND25011307,IND2503011307,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105624,IND25000173,IND2503000173,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105625,IND25001431,IND2503001431,resolved,2025-03-15,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105626,IND25009166,IND2503009166,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105627,IND25001516,IND2503001516,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105628,IND25001516,IND2503001516,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105629,IND25008885,IND2503008885,resolved,2025-03-20,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105630,IND25006742,IND2503006742,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105633,IND25000489,IND2503000489,resolved,2025-03-14,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105634,IND25000489,IND2503000489,resolved,2025-03-15,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105635,IND25016271,IND2503016271,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105636,IND25000813,IND2503000813,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105637,IND25006491,IND2503006491,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105638,IND25003086,IND2503003086,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105639,IND25001670,IND2503001670,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105640,IND25016190,IND2503016190,resolved,2025-03-17,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105641,IND25013592,IND2503013592,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105642,IND25001348,IND2503001348,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105643,IND25005954,IND2503005954,resolved,2025-03-13,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105644,IND25018294,IND2503018294,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105646,IND25003007,IND2503003007,resolved,2025-03-17,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105647,IND25003007,IND2503003007,resolved,2025-03-14,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105648,IND25018548,IND2503018548,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105649,IND25018548,IND2503018548,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105650,IND25002620,IND2503002620,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105651,IND25016226,IND2503016226,resolved,2025-03-17,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105652,IND25001296,IND2503001296,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105653,IND25001296,IND2503001296,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105654,IND25011080,IND2503011080,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105656,IND25007707,IND2503007707,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105657,IND25006051,IND2503006051,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105658,IND25012625,IND2503012625,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105659,IND25002810,IND2503002810,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105660,IND25008652,IND2503008652,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105661,IND25002352,IND2503002352,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105662,IND25002352,IND2503002352,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105663,IND25009942,IND2503009942,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105664,IND25000086,IND2503000086,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105665,IND25016297,IND2503016297,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105666,IND25015145,IND2503015145,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105667,IND25002099,IND2503002099,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105668,IND25001867,IND2503001867,resolved,2025-03-15,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105670,IND25005934,IND2503005934,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105671,IND25018162,IND2503018162,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105672,IND25019316,IND2503019316,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105673,IND25013994,IND2503013994,resolved,2025-03-04,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105674,IND25001827,IND2503001827,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105675,IND25003296,IND2503003296,resolved,2025-03-16,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105676,IND25008976,IND2503008976,resolved,2025-03-15,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105677,IND25002567,IND2503002567,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105678,IND25005698,IND2503005698,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105680,IND25012832,IND2503012832,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105681,IND25005807,IND2503005807,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105682,IND25012292,IND2503012292,resolved,2025-03-17,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105683,IND25013617,IND2503013617,resolved,2025-03-14,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105684,IND25006601,IND2503006601,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105685,IND25018560,IND2503018560,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105686,IND25017760,IND2503017760,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105687,IND25017760,IND2503017760,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105688,IND25017788,IND2503017788,resolved,2025-03-18,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105690,IND25001904,IND2503001904,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105691,IND25001904,IND2503001904,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105692,IND25012555,IND2503012555,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105693,IND25011780,IND2503011780,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105694,IND25015176,IND2503015176,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105695,IND25008402,IND2503008402,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105696,IND25005002,IND2503005002,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105697,IND25019044,IND2503019044,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105698,IND25009510,IND2503009510,resolved,2025-03-14,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105699,IND25009510,IND2503009510,resolved,2025-03-11,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105700,IND25003793,IND2503003793,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105701,IND25006976,IND2503006976,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105704,IND25008334,IND2503008334,resolved,2025-03-14,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105705,IND25015425,IND2503015425,resolved,2025-03-08,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105706,IND25014131,IND2503014131,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105707,IND25014131,IND2503014131,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105708,IND25018229,IND2503018229,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105709,IND25004441,IND2503004441,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105710,IND25007330,IND2503007330,resolved,2025-03-20,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105711,IND25011236,IND2503011236,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105712,IND25013145,IND2503013145,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105713,IND25006313,IND2503006313,resolved,2025-03-12,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105714,IND25012645,IND2503012645,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105715,IND25012171,IND2503012171,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105716,IND25012171,IND2503012171,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105717,IND25013082,IND2503013082,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105718,IND25004567,IND2503004567,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105719,IND25019444,IND2503019444,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105720,IND25017548,IND2503017548,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105721,IND25001953,IND2503001953,resolved,2025-03-12,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105723,IND25013547,IND2503013547,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105724,IND25013547,IND2503013547,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105726,IND25000792,IND2503000792,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105727,IND25016746,IND2503016746,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105728,IND25007425,IND2503007425,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105729,IND25007425,IND2503007425,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105730,IND25007677,IND2503007677,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105731,IND25013766,IND2503013766,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105732,IND25002642,IND2503002642,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105733,IND25011668,IND2503011668,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105734,IND25001705,IND2503001705,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105735,IND25019120,IND2503019120,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105736,IND25002655,IND2503002655,resolved,2025-03-16,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105737,IND25011907,IND2503011907,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105738,IND25019407,IND2503019407,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105739,IND25007364,IND2503007364,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105740,IND25008381,IND2503008381,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105741,IND25017192,IND2503017192,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105742,IND25008969,IND2503008969,resolved,2025-03-12,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105743,IND25008969,IND2503008969,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105744,IND25000080,IND2503000080,resolved,2025-03-06,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105745,IND25010613,IND2503010613,resolved,2025-03-05,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105746,IND25003717,IND2503003717,resolved,2025-03-18,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105747,IND25019295,IND2503019295,resolved,2025-03-21,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105748,IND25016176,IND2503016176,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105749,IND25016176,IND2503016176,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105750,IND25005820,IND2503005820,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105751,IND25010560,IND2503010560,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105752,IND25008320,IND2503008320,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105753,IND25013944,IND2503013944,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105754,IND25008941,IND2503008941,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105755,IND25013563,IND2503013563,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105756,IND25010467,IND2503010467,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105757,IND25007342,IND2503007342,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105758,IND25003863,IND2503003863,resolved,2025-03-16,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105759,IND25009204,IND2503009204,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105760,IND25009204,IND2503009204,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105761,IND25001548,IND2503001548,resolved,2025-03-11,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105762,IND25008414,IND2503008414,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105763,IND25002325,IND2503002325,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105764,IND25002325,IND2503002325,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105765,IND25011125,IND2503011125,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105766,IND25004394,IND2503004394,resolved,2025-03-15,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105767,IND25018124,IND2503018124,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105768,IND25011818,IND2503011818,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105769,IND25019160,IND2503019160,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105770,IND25011761,IND2503011761,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105771,IND25011761,IND2503011761,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105772,IND25011926,IND2503011926,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105773,IND25006141,IND2503006141,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105774,IND25008595,IND2503008595,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105775,IND25017965,IND2503017965,resolved,2025-03-17,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105776,IND25014967,IND2503014967,resolved,2025-03-16,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105777,IND25003960,IND2503003960,resolved,2025-03-16,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105778,IND25018227,IND2503018227,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105780,IND25007268,IND2503007268,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105781,IND25008463,IND2503008463,resolved,2025-03-09,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105782,IND25001321,IND2503001321,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105783,IND25006271,IND2503006271,resolved,2025-03-14,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105784,IND25007814,IND2503007814,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105785,IND25006187,IND2503006187,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105786,IND25003847,IND2503003847,resolved,2025-03-20,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105787,IND25014497,IND2503014497,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105788,IND25017485,IND2503017485,resolved,2025-03-16,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105789,IND25005414,IND2503005414,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105790,IND25014590,IND2503014590,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105791,IND25011455,IND2503011455,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105792,IND25017479,IND2503017479,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105793,IND25006198,IND2503006198,resolved,2025-03-25,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105794,IND25018590,IND2503018590,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105795,IND25013947,IND2503013947,resolved,2025-03-26,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105796,IND25005715,IND2503005715,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105797,IND25003365,IND2503003365,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105798,IND25017166,IND2503017166,resolved,2025-03-22,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105799,IND25015533,IND2503015533,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105800,IND25003993,IND2503003993,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105801,IND25000905,IND2503000905,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105802,IND25015195,IND2503015195,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105803,IND25004282,IND2503004282,resolved,2025-03-23,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105804,IND25004282,IND2503004282,resolved,2025-03-30,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105805,IND25003485,IND2503003485,resolved,2025-03-17,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105806,IND25008115,IND2503008115,resolved,2025-03-27,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105807,IND25008115,IND2503008115,resolved,2025-03-19,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105808,IND25002837,IND2503002837,resolved,2025-03-24,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105809,IND25007503,IND2503007503,resolved,2025-03-11,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105810,IND25011606,IND2503011606,resolved,2025-03-28,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105811,IND25001732,IND2503001732,resolved,2025-03-31,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
ACC0105812,IND25018297,IND2503018297,resolved,2025-03-29,2025,3,2025-03,banking_data/2025/03/accounts_2025_03.parquet
