transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500010983,ACC0090544,IND24008808,LN2024070000489,LDO20250007726,13,2025-08-16,02:57:56,2734.42,Debit,Failed,mandate_limit,Loan Payment - LN2024070000489,False,,0.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010984,ACC0091183,IND24011827,LN2024070000492,LDO20250007727,13,2025-08-12,04:31:25,477.12,Debit,Completed,,Loan Payment - LN2024070000492,False,,0.84,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010985,ACC0091155,IND24011199,LN2024070000496,LDO20250007728,12,2025-08-05,03:14:25,11149.51,Debit,Completed,,Loan Payment - LN2024070000496 - Extra Principal,False,,0.15,,Automated,Personal Loan,extra_payment,False,loan_payment_generator,False,
TXNL202500010986,ACC0091364,IND24012138,LN2024070000499,LDO20250007729,13,2025-08-27,04:24:27,875.52,Debit,Completed,,Loan Payment - LN2024070000499 - Partial,False,,1.59,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500010987,ACC0090376,IND24004978,LN2024070000500,LDO20250003367,12,2025-08-02,03:32:39,3233.87,Debit,Completed,,Loan Payment - LN2024070000500,False,,0.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010988,ACC0091298,IND24009582,LN2024070000513,LDO20250003368,13,2025-08-25,02:47:33,1958.92,Debit,Completed,,Loan Payment - LN2024070000513,False,,1.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010989,ACC0091159,IND24004379,LN2024070000534,LDO20250007731,13,2025-08-11,04:20:09,596.93,Debit,Completed,,Loan Payment - LN20240700...,False,,0.84,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500010990,ACC0090638,IND24003452,LN2024070000541,LDO20250007732,12,2025-08-01,03:20:10,537.81,Debit,Completed,,Loan Payment - LN2024070000541,False,,1.66,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010991,ACC0091448,COM24000255,LN2024070000554,LDO20250007733,13,2025-08-13,02:50:51,48189.2,Debit,Completed,,Loan Payment - LN2024070000554,False,,1.46,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010992,ACC0090688,IND24003426,LN2024070000556,LDO20250003369,12,2025-08-05,02:32:53,3316.77,Debit,Completed,,Loan Payment - LN2024070000556,False,,1.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010993,ACC0090789,IND24010160,LN2024070000565,LDO20250003370,12,2025-08-04,04:13:42,798.26,Debit,Completed,,Loan Payment - LN2024070000565 - Recovery,False,,1.3,,Automated,Home Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202500010994,ACC0090786,IND24001205,LN2024070000576,LDO20250003371,12,2025-08-07,03:59:24,2014.2,Debit,Completed,,Loan Payment - LN2024070000576,False,,0.71,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010995,ACC0091075,IND24008037,LN2024070000582,LDO20250000305,12,2025-08-10,02:36:37,793.19,Debit,Completed,,Loan Payment - LN2024070000582,False,,1.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010996,ACC0090501,IND24006935,LN2024070000584,LDO20250007735,13,2025-08-31,04:54:28,2940.7,Debit,Completed,,Loan Payment - LN2024070000584,False,,0.92,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010997,ACC0090689,IND24013305,LN2024070000586,LDO20250001540,13,2025-08-27,02:05:51,3775.16,Debit,Completed,,Loan Payment - LN2024070000586 - Late Fee,False,,0.14,,Automated,Personal Loan,late_payment,False,loan_payment_generator,False,
TXNL202500010998,ACC0091461,COM24000314,LN2024070000588,LDO20250007736,13,2025-08-27,03:57:59,3155.1,Debit,Completed,,Loan Payment - LN2024070000588,False,,0.51,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500010999,ACC0091220,IND24002313,LN2024070000589,LDO20250000306,12,2025-08-03,02:50:08,2374.05,Debit,Completed,,Loan Payment - LN2024070000589,False,,1.98,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011000,ACC0091393,IND24013700,LN2024070000594,LDO20250007737,13,2025-08-17,04:02:17,2734.28,Debit,Completed,,Loan Payment - LN2024070000594 - Late Fee,False,,1.95,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500011001,ACC0090950,IND24001621,LN2024070000596,LDO20250007738,13,2025-08-26,03:42:41,3340.32,Debit,Completed,,Loan Payment - LN2024070000596,False,,0.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011002,ACC0091210,IND24004945,LN2024070000600,LDO20250003372,13,2025-08-11,03:39:45,3704.5,Debit,Completed,,Loan Payment - LN2024070000600,False,,0.65,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011003,ACC0090427,IND24004258,LN2024070000611,LDO20250003373,13,2025-08-14,04:12:23,11097.21,Debit,Completed,,Loan Payment - LN2024070000611,False,,0.19,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011004,ACC0091104,IND24004323,LN2024070000612,LDO20250003374,13,2025-08-15,03:57:17,2893.9,Debit,Completed,,Loan Payment - LN2024070000612,False,,0.45,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011005,ACC0090328,IND24004176,LN2024070000621,LDO20250003375,13,2025-08-19,02:25:13,859.03,Debit,Completed,,Loan Payment - LN20240700...,False,,0.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500011006,ACC0091337,IND24001449,LN2024070000622,LDO20250007739,13,2025-08-24,03:17:46,3184.19,Debit,Completed,,Loan Payment - LN2024070000622,False,,1.35,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011007,ACC0091406,IND24004941,LN2024070000624,LDO20250001541,13,2025-08-31,04:29:51,496.2,Debit,Completed,,Loan Payment - LN2024070000624,False,,1.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011008,ACC0090483,IND24012596,LN2024070000630,LDO20250007740,13,2025-08-29,04:48:49,830.77,Debit,Completed,,Loan Payment - LN2024070000630,False,,0.84,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011009,ACC0090602,IND24004571,LN2024070000647,LDO20250007741,13,2025-08-21,04:30:59,1153.99,Debit,Completed,,Loan Payment - LN2024070000647,False,,0.46,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011010,ACC0090607,IND24000768,LN2024070000667,LDO20250007742,13,2025-08-20,03:36:21,2254.03,Debit,Completed,,Loan Payment - LN2024070000667,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011011,ACC0090266,IND24000288,LN2024070000675,LDO20250001542,13,2025-08-22,04:34:01,1604.74,Debit,Completed,,Loan Payment - LN2024070000675,False,,1.01,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011012,ACC0090428,IND24004258,LN2024070000685,LDO20250007743,13,2025-08-18,04:11:33,4973.7,Debit,Completed,,Loan Payment - LN2024070000685,False,,0.01,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011013,ACC0090308,IND24008312,LN2024070000691,LDO20250003376,13,2025-08-19,03:32:40,3195.8,Debit,Completed,,Loan Payment - LN2024070000691,False,,1.47,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011014,ACC0091460,COM24000221,LN2024070000701,LDO20250007744,13,2025-08-23,02:53:27,9781.69,Debit,Completed,,Loan Payment - LN2024070000701,False,,1.44,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011015,ACC0091081,IND24009994,LN2024070000704,LDO20250007745,13,2025-08-15,03:16:30,1258.58,Debit,Completed,,Loan Payment - LN2024070000704,False,,0.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011016,ACC0090888,IND24008433,LN2024070000713,LDO20250007746,12,2025-08-01,03:24:41,1877.62,Debit,Completed,,Loan Payment - LN2024070000713,False,,0.1,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011017,ACC0091114,IND24008374,LN2024070000719,LDO20250007747,13,2025-08-27,03:50:26,1594.38,Debit,Completed,,Loan Payment - LN2024070000719,False,,1.99,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011018,ACC0090440,IND24005611,LN2024070000734,LDO20250007748,13,2025-08-31,03:23:41,2125.4,Debit,Completed,,Loan Payment - LN2024070000734,False,,1.24,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011019,ACC0090912,IND24001349,LN2024070000751,LDO20250007749,13,2025-08-25,02:30:57,2960.86,Debit,Completed,,Loan Payment - LN2024070000751,False,,0.23,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011020,ACC0090587,IND24005648,LN2024070000752,LDO20250007750,12,2025-08-02,04:28:44,1326.97,Debit,Completed,,Loan Payment - LN2024070000752,False,,0.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011021,ACC0091135,IND24000057,LN2024070000768,LDO20250007751,13,2025-08-23,03:46:01,3491.21,Debit,Completed,,Loan Payment - LN2024070000768,False,,0.05,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011022,ACC0090712,IND24011240,LN2024070000777,LDO20250003377,12,2025-08-01,04:01:23,3120.49,Debit,Completed,,Loan Payment - LN2024070000777,False,,2.0,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011023,ACC0090419,IND24012496,LN2024070000779,LDO20250003378,13,2025-08-13,04:46:25,2593.58,Debit,Completed,,Loan Payment - LN2024070000779,False,,0.71,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011024,ACC0091034,IND24014423,LN2024070000783,LDO20250001543,13,2025-08-29,02:59:10,7671.81,Debit,Completed,,Loan Payment - LN2024070000783,False,,1.47,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011025,ACC0090899,IND24001972,LN2024070000786,LDO20250003379,13,2025-08-22,02:28:26,2113.66,Debit,Completed,,Loan Payment - LN2024070000786 - Partial,False,,1.17,,Automated,Vehicle Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500011026,ACC0091432,IND24001256,LN2024070000793,LDO20250007752,13,2025-08-24,02:28:45,2156.45,Debit,Completed,,Loan Payment - LN2024070000793,False,,1.27,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011027,ACC0091413,IND24002510,LN2024070000803,LDO20250001544,13,2025-08-22,03:53:48,1767.97,Debit,Failed,bank_timeout,Loan Payment - LN2024070000803,False,,0.93,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011028,ACC0091388,IND24001400,LN2024070000806,LDO20250007753,13,2025-08-28,02:13:56,2832.3,Debit,Completed,,Loan Payment - LN2024070000806,False,,1.4,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011029,ACC0091365,IND24012138,LN2024070000826,LDO20250007754,13,2025-08-30,03:07:59,839.47,Debit,Completed,,Loan Payment - LN2024070000826,False,,0.4,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011030,ACC0090489,IND24012171,LN2024070000829,LDO20250003380,13,2025-08-17,04:04:02,3928.69,Debit,Completed,,Loan Payment - LN20240700...,False,,1.87,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500011031,ACC0090643,IND24003078,LN2024070000835,LDO20250007755,13,2025-08-26,03:28:04,3028.95,Debit,Completed,,Loan Payment - LN2024070000835,False,,1.41,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011032,ACC0090670,IND24010293,LN2024070000841,LDO20250003381,13,2025-08-29,02:17:12,1663.02,Debit,Completed,,Loan Payment - LN2024070000841,False,,1.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011033,ACC0091345,IND24014273,LN2024070000850,LDO20250003382,13,2025-08-25,02:25:32,2257.63,Debit,Failed,account_blocked,Loan Payment - LN2024070000850,False,,0.09,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,True,status_inconsistency
TXNL202500011034,ACC0091369,IND24001603,LN2024070000860,LDO20250003384,13,2025-08-23,04:27:40,1724.34,Debit,Completed,,Loan Payment - LN2024070000860,False,,1.84,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011035,ACC0090737,IND24000959,LN2024070000868,LDO20250000670,12,2025-08-02,02:26:59,601.26,Debit,Completed,,Loan Payment - LN2024070000868,False,,0.91,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011036,ACC0090809,IND24003709,LN2024070000873,LDO20250000307,13,2025-08-12,04:20:21,1410.61,Debit,Completed,,Loan Payment - LN2024070000873,False,,1.8,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011037,ACC0090967,IND24006246,LN2024070000881,LDO20250007756,13,2025-08-31,04:35:59,1855.97,Debit,Completed,,Loan Payment - LN2024070000881,False,,0.12,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011038,ACC0090729,IND24001245,LN2024070000895,LDO20250003385,13,2025-08-21,03:13:04,1209.74,Debit,Completed,,Loan Payment - LN2024070000895 - Late Fee,False,,1.09,,Automated,Personal Loan,late_payment,False,loan_payment_generator,False,
TXNL202500011039,ACC0090885,IND24002085,LN2024070000904,LDO20250003386,13,2025-08-07,03:58:41,4733.61,Debit,Completed,,Loan Payment - LN2024070000904,False,,1.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011040,ACC0090755,IND24012365,LN2024070000906,LDO20250007757,12,2025-08-06,04:46:56,2339.35,Debit,Completed,,Loan Payment - LN2024070000906,False,,1.23,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011041,ACC0090463,IND24004948,LN2024070000913,LDO20250003387,13,2025-08-31,03:14:24,483.1,Debit,Failed,bank_timeout,Loan Payment - LN2024070000913,False,,0.6,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011042,ACC0090702,IND24003664,LN2024070000925,LDO20250001545,13,2025-08-16,03:52:18,8386.09,Debit,Completed,,Loan Payment - LN2024070000925,False,,0.25,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011043,ACC0090959,IND24004196,LN2024070000928,LDO20250007758,12,2025-08-03,04:30:35,3050.51,Debit,Completed,,Loan Payment - LN2024070000928,False,,1.09,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011044,ACC0090995,IND24009957,LN2024070000931,LDO20250001546,12,2025-08-02,02:54:31,1949.89,Debit,Completed,,Loan Payment - LN2024070000931,False,,1.86,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011045,ACC0091055,IND24009297,LN2024070000941,LDO20250000671,13,2025-08-17,03:35:14,3279.39,Debit,Completed,,Loan Payment - LN2024070000941,False,,1.66,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011046,ACC0090991,IND24013474,LN2024070000942,LDO20250001547,13,2025-08-17,04:34:35,2391.35,Debit,Completed,,Loan Payment - LN2024070000942,False,,1.32,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011047,ACC0090462,IND24011127,LN2024070000946,LDO20250001548,12,2025-08-06,03:07:34,1556.87,Debit,Completed,,Loan Payment - LN2024070000946,False,,0.37,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011048,ACC0091275,IND24011955,LN2024070000950,LDO20250007759,12,2025-08-04,04:40:58,2103.99,Debit,Completed,,Loan Payment - LN2024070000950,False,,1.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011049,ACC0091169,IND24002721,LN2024070000954,LDO20250003388,13,2025-08-13,04:05:54,2582.34,Debit,Completed,,Loan Payment - LN2024070000954,False,,0.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011050,ACC0090842,IND24007557,LN2024070000959,LDO20250003389,12,2025-08-08,02:41:08,1223.91,Debit,Completed,,Loan Payment - LN2024070000959,False,,1.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011051,ACC0091264,IND24003448,LN2024070000963,LDO20250003390,13,2025-08-22,04:28:17,810.9,Debit,Completed,,Loan Payment - LN2024070000963,False,,1.64,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011052,ACC0091449,COM24000307,LN2024070000969,LDO20250007760,13,2025-08-21,04:35:46,12016.41,Debit,Completed,,Loan Payment - LN2024070000969,False,,1.52,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011053,ACC0091224,IND24008560,LN2024070000977,LDO20250003391,13,2025-08-30,03:25:14,808.88,Debit,Completed,,Loan Payment - LN2024070000977,False,,1.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011054,ACC0090610,IND24010051,LN2024070000978,LDO20250007761,13,2025-08-31,02:50:58,1487.16,Debit,Completed,,Loan Payment - LN2024070000978,False,,0.51,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011055,ACC0090560,IND24013179,LN2024070000979,LDO20250000672,13,2025-08-14,04:55:50,411.54,Debit,Completed,,Loan Payment - LN2024070000979,False,,0.03,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011056,ACC0090461,IND24011127,LN2024070000980,LDO20250003392,13,2025-08-26,03:41:43,2199.53,Debit,Completed,,Loan Payment - LN2024070000980,False,,0.7,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011057,ACC0090537,IND24004905,LN2024070000984,LDO20250007762,12,2025-08-02,04:32:40,839.43,Debit,Completed,,Loan Payment - LN2024070000984,False,,1.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011058,ACC0091044,IND24012054,LN2024070000990,LDO20250007763,13,2025-08-10,04:11:47,12461.26,Debit,Completed,,Loan Payment - LN2024070000990,False,,0.72,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011059,ACC0090815,IND24005151,LN2024070000993,LDO20250001549,13,2025-08-14,03:17:51,2796.99,Debit,Completed,,Loan Payment - LN2024070000993,False,,1.63,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011060,ACC0090661,IND24002003,LN2024070000995,LDO20250003393,12,2025-08-12,03:47:17,349.08,Debit,Completed,,Loan Payment - LN2024070000995,False,,1.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011061,ACC0090802,IND24006455,LN2024070000997,LDO20250007764,13,2025-08-28,04:08:22,589.2,Debit,Completed,,Loan Payment - LN2024070000997,False,,0.35,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011062,ACC0091033,IND24003647,LN2024070001017,LDO20250007765,13,2025-08-26,04:26:35,12447.81,Debit,Completed,,Loan Payment - LN2024070001017,False,,1.83,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011063,ACC0091026,IND24005770,LN2024070001021,LDO20250007766,13,2025-08-30,02:15:55,1827.93,Debit,Completed,,Loan Payment - LN2024070001021,False,,1.78,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011064,ACC0090801,IND24000474,LN2024070001027,LDO20250000673,13,2025-08-23,03:29:19,1729.1,Debit,Completed,,Loan Payment - LN2024070001027,False,,0.83,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011065,ACC0091307,IND24000209,LN2024070001033,LDO20250007767,13,2025-08-14,04:21:06,766.26,Debit,Failed,bank_timeout,Loan Payment - LN2024070001033,False,,0.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,status_inconsistency
TXNL202500011066,ACC0091050,IND24007847,LN2024070001036,LDO20250003394,13,2025-08-19,04:14:02,763.72,Debit,Completed,,Loan Payment - LN2024070001036 - Partial,False,,0.51,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500011067,ACC0091334,IND24000035,LN2024070001040,LDO20250007768,13,2025-08-10,04:24:37,3683.49,Debit,Completed,,Loan Payment - LN2024070001040,False,,1.46,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011068,ACC0091292,IND24012679,LN2024070001050,LDO20250007769,13,2025-08-13,04:24:02,709.04,Debit,Completed,,Loan Payment - LN2024070001050,False,,0.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011069,ACC0090563,IND24001502,LN2024070001051,LDO20250003395,13,2025-08-20,02:28:30,1316.97,Debit,Completed,,Loan Payment - LN2024070001051,False,,1.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011070,ACC0091424,IND24008606,LN2024070001065,LDO20250003396,13,2025-08-23,04:49:31,2218.99,Debit,Completed,,Loan Payment - LN2024070001065,False,,1.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011071,ACC0091260,IND24005943,LN2024070001085,LDO20250007770,13,2025-08-23,02:50:02,14453.4,Debit,Completed,,Loan Payment - LN2024070001085,False,,1.11,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011072,ACC0090924,IND24006581,LN2024070001088,LDO20250007771,13,2025-08-27,04:20:05,4542.9,Debit,Completed,,Loan Payment - LN2024070001088,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011073,ACC0090915,IND24009846,LN2024070001095,LDO20250003397,13,2025-08-14,03:04:25,1862.28,Debit,Completed,,Loan Payment - LN2024070001095,False,,1.75,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011074,ACC0091346,IND24004393,LN2024070001115,LDO20250003398,13,2025-08-22,02:15:04,944.25,Debit,Completed,,Loan Payment - LN2024070001115,False,,1.08,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011075,ACC0090344,IND24013464,LN2024070001138,LDO20250007772,13,2025-08-27,04:22:28,724.98,Debit,Completed,,Loan Payment - LN2024070001138,False,,0.08,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011076,ACC0093777,IND24020582,LN2024080000004,LDO20250007773,12,2025-08-30,03:06:42,899.96,Debit,Completed,,Loan Payment - LN2024080000004 - Recovery,False,,1.1,,Automated,Vehicle Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202500011077,ACC0092484,IND24003712,LN2024080000005,LDO20250007774,12,2025-08-18,02:24:05,3324.32,Debit,Completed,,Loan Payment - LN2024080000005,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011078,ACC0092691,IND24018816,LN2024080000009,LDO20250007775,12,2025-08-29,04:44:28,1564.91,Debit,Completed,,Loan Payment - LN2024080000009,False,,1.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011079,ACC0092386,IND24010837,LN2024080000011,LDO20250007776,12,2025-08-22,04:48:23,8482.69,Debit,Completed,,Loan Payment - LN2024080000011,False,,1.07,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011080,ACC0092608,IND24024998,LN2024080000022,LDO20250000124,12,2025-08-25,03:03:05,3815.23,Debit,Completed,,Loan Payment - LN2024080000022,False,,1.18,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011081,ACC0093258,IND24018412,LN2024080000034,LDO20250007777,11,2025-08-07,03:46:38,3327.45,Debit,Completed,,Loan Payment - LN2024080000034,False,,0.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011082,ACC0092342,IND24002620,LN2024080000044,LDO20250003399,12,2025-08-20,04:28:49,1055.33,Debit,Completed,,Loan Payment - LN2024080000044,False,,1.85,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011083,ACC0092910,IND24001831,LN2024080000052,LDO20250001550,12,2025-08-16,04:23:49,2094.74,Debit,Completed,,Loan Payment - LN2024080000052,False,,1.65,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011084,ACC0091857,IND24004444,LN2024080000057,LDO20250003400,12,2025-08-23,04:30:23,481.74,Debit,Completed,,Loan Payment - LN2024080000057,False,,1.09,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011085,ACC0091532,IND24025962,LN2024080000059,LDO20250007778,12,2025-08-30,02:33:25,1875.86,Debit,Completed,,Loan Payment - LN2024080000059,False,,0.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011086,ACC0093847,IND24022527,LN2024080000068,LDO20250007779,11,2025-08-02,02:10:48,3017.28,Debit,Completed,,Loan Payment - LN2024080000068,False,,0.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011087,ACC0093322,IND24002493,LN2024080000082,LDO20250007780,12,2025-08-30,04:40:34,4289.55,Debit,Completed,,Loan Payment - LN2024080000082,False,,1.43,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011088,ACC0093770,IND24000512,LN2024080000097,LDO20250003401,12,2025-08-17,03:35:05,3047.14,Debit,Completed,,Loan Payment - LN2024080000097,False,,1.54,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011089,ACC0092381,IND24005045,LN2024080000103,LDO20250007781,12,2025-08-28,02:01:07,502.63,Debit,Completed,,Loan Payment - LN2024080000103,False,,1.72,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011090,ACC0092639,IND24025372,LN2024080000107,LDO20250003402,12,2025-08-16,03:27:40,4889.41,Debit,Completed,,Loan Payment - LN2024080000107,False,,0.0,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011091,ACC0093585,IND24017649,LN2024080000112,LDO20250007782,12,2025-08-18,03:22:14,578.59,Debit,Completed,,Loan Payment - LN2024080000112,False,,0.77,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011092,ACC0093467,IND24011512,LN2024080000117,LDO20250007783,12,2025-08-15,04:09:53,1984.08,Debit,Completed,,Loan Payment - LN2024080000117 - Late Fee,False,,0.98,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500011093,ACC0091723,IND24017061,LN2024080000126,LDO20250007784,12,2025-08-15,02:37:47,2422.63,Debit,Failed,insufficient_funds,Loan Payment - LN2024080000126,False,,1.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,timestamp_shift
TXNL202500011094,ACC0093198,IND24007349,LN2024080000129,LDO20250007785,12,2025-08-17,03:51:45,5189.38,Debit,Completed,,Loan Payment - LN2024080000129,False,,0.31,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011095,ACC0092500,IND24019688,LN2024080000130,LDO20250003403,12,2025-08-21,03:47:33,692.21,Debit,Completed,,Loan Payment - LN2024080000130 - Partial,False,,1.44,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
